frame,site,drive,pose,landing_x,landing_y,landing_z,northing,easting,planetocentric_latitude,planetodetic_latitude,longitude,elevation,map_pixel_line,map_pixel_sample,dem_pixel_line,dem_pixel_sample,roll,pitch,yaw,quat_s,quat_v1,quat_v2,quat_v3,sclk,sol
ROVER,3,560,-1,-18.327,51.473,0.999,-272057.595,8146862.696,-4.589776180,-4.644050856,137.442501371,-4501.999,2174.38,23298.78,544.52,5825.20,-2.166,3.730,149.994,0.258091180,-0.036322765,-0.009821688,0.965387600,400065442,29
ROVER,3,566,-1,-18.729,51.844,0.986,-272057.997,8146863.067,-4.589782964,-4.644057720,137.442507637,-4501.986,2175.99,23300.27,544.92,5825.57,-2.595,3.546,149.869,0.259051700,-0.035749253,-0.013815268,0.965102800,400065460,29
ROVER,3,572,-1,-19.130,52.216,0.978,-272058.398,8146863.439,-4.589789738,-4.644064574,137.442513916,-4501.978,2177.59,23301.76,545.32,5825.95,-1.998,2.774,149.899,0.259150620,-0.027893923,-0.010548769,0.965376400,400065479,29
ROVER,3,578,-1,-19.530,52.590,0.978,-272058.798,8146863.813,-4.589796487,-4.644071402,137.442520223,-4501.978,2179.19,23303.25,545.72,5826.32,-1.798,2.025,149.689,0.261102350,-0.021156363,-0.010525571,0.965021850,400065498,29
ROVER,3,584,-1,-19.929,52.966,0.980,-272059.197,8146864.189,-4.589803209,-4.644078203,137.442526560,-4501.980,2180.79,23304.75,546.12,5826.70,-1.771,1.746,149.262,0.264741750,-0.018788714,-0.010865151,0.964075100,400065517,29
ROVER,3,590,-1,-20.327,53.342,0.982,-272059.595,8146864.565,-4.589809925,-4.644084997,137.442532903,-4501.982,2182.38,23306.26,546.52,5827.07,-1.040,1.731,149.317,0.264401560,-0.016966134,-0.004755556,0.964251700,400065537,29
ROVER,3,596,-1,-20.725,53.718,0.982,-272059.993,8146864.941,-4.589816639,-4.644091790,137.442539248,-4501.982,2183.97,23307.76,546.92,5827.45,-1.414,2.492,149.419,0.263368340,-0.024227416,-0.006166266,0.964371400,400065556,29
ROVER,3,602,-1,-21.125,54.092,0.986,-272060.393,8146865.315,-4.589823383,-4.644098613,137.442545561,-4501.986,2185.57,23309.26,547.32,5827.82,-1.438,1.496,149.917,0.259318300,-0.015860664,-0.008732519,0.965622200,400065574,29
ROVER,3,608,-1,-21.524,54.466,0.990,-272060.792,8146865.689,-4.589830124,-4.644105433,137.442551876,-4501.990,2187.17,23310.76,547.72,5828.20,-0.632,1.954,149.434,0.263457780,-0.017902296,-0.000824900,0.964504400,400065593,29
ROVER,3,614,-1,-21.922,54.843,0.995,-272061.190,8146866.066,-4.589836836,-4.644112223,137.442558223,-4501.995,2188.76,23312.26,548.11,5828.57,-1.327,1.098,149.121,0.266080500,-0.012320041,-0.008613695,0.963833600,400065612,29
ROVER,3,620,-1,-22.319,55.220,1.009,-272061.587,8146866.443,-4.589843529,-4.644118995,137.442564585,-4502.009,2190.35,23313.77,548.51,5828.95,-0.855,0.471,148.831,0.268624130,-0.005961116,-0.006082586,0.963207400,400065631,29
ROVER,3,626,-1,-22.712,55.600,1.034,-272061.980,8146866.823,-4.589850155,-4.644125699,137.442571007,-4502.034,2191.92,23315.29,548.90,5829.33,-0.518,-1.237,148.665,0.270082950,0.009172595,-0.007268395,0.962765930,400065649,29
ROVER,3,632,-1,-23.113,55.972,1.062,-272062.381,8146867.195,-4.589856926,-4.644132549,137.442577274,-4502.062,2193.52,23316.78,549.31,5829.70,-0.796,-0.669,151.100,0.249565290,0.003917973,-0.008185080,0.968315500,400065672,29
ROVER,3,638,-1,-23.525,56.331,1.088,-272062.793,8146867.554,-4.589863880,-4.644139584,137.442583339,-4502.088,2195.17,23318.22,549.72,5830.06,-0.193,-1.046,151.441,0.246658710,0.008431681,-0.003886795,0.969057900,400065695,29
ROVER,3,644,-1,-23.927,56.702,1.117,-272063.195,8146867.925,-4.589870665,-4.644146450,137.442589586,-4502.117,2196.78,23319.70,550.12,5830.43,0.056,-0.591,148.715,0.269627030,0.005100322,-0.000917250,0.962950900,400065717,29
ROVER,3,650,-1,-24.329,57.072,1.143,-272063.597,8146868.295,-4.589877450,-4.644153313,137.442595840,-4502.143,2198.39,23321.18,550.52,5830.80,-0.608,-0.611,152.201,0.240244100,0.003897974,-0.006428536,0.970683400,400065740,29
ROVER,3,656,-1,-24.736,57.438,1.166,-272064.004,8146868.661,-4.589884316,-4.644160260,137.442602005,-4502.166,2200.02,23322.64,550.93,5831.17,-0.381,-0.485,149.338,0.264406600,0.003202651,-0.004325002,0.964396300,400065763,29
ROVER,3,662,-1,-25.134,57.814,1.189,-272064.402,8146869.037,-4.589891022,-4.644167045,137.442608346,-4502.189,2201.61,23324.15,551.33,5831.54,-0.426,-0.367,149.130,0.266149280,0.002096137,-0.004437816,0.963919340,400065786,29
ROVER,3,668,-1,-25.533,58.188,1.217,-272064.801,8146869.411,-4.589897748,-4.644173849,137.442614661,-4502.217,2203.20,23325.64,551.73,5831.92,-0.805,-0.586,150.038,0.258521700,0.003123756,-0.008105071,0.965966400,400065805,29
ROVER,3,674,-1,-25.934,58.559,1.241,-272065.202,8146869.782,-4.589904522,-4.644180703,137.442620929,-4502.241,2204.81,23327.13,552.13,5832.29,-0.974,-0.447,149.872,0.259921160,0.001557297,-0.009219477,0.965584600,400065824,29
ROVER,3,680,-1,-26.335,58.931,1.268,-272065.603,8146870.154,-4.589911290,-4.644187551,137.442627199,-4502.268,2206.41,23328.62,552.53,5832.66,-1.470,-0.551,149.569,0.262485380,0.001276448,-0.013640617,0.964838700,400065843,29
ROVER,3,686,-1,-26.734,59.306,1.291,-272066.002,8146870.529,-4.589918012,-4.644194351,137.442633524,-4502.291,2208.01,23330.12,552.93,5833.04,-1.994,-0.317,149.436,0.263578680,-0.001922591,-0.017516661,0.964476940,400065863,29
ROVER,3,692,-1,-27.134,59.680,1.311,-272066.402,8146870.903,-4.589924757,-4.644201176,137.442639826,-4502.311,2209.61,23331.61,553.33,5833.41,-2.837,-0.041,149.751,0.260843900,-0.006113279,-0.023994664,0.965063400,400065882,29
ROVER,3,698,-1,-27.532,60.054,1.332,-272066.800,8146871.277,-4.589931483,-4.644207980,137.442646149,-4502.332,2211.20,23333.11,553.73,5833.78,-2.836,-0.053,149.523,0.262770770,-0.006055653,-0.023997378,0.964540840,400065901,29
ROVER,3,704,-1,-27.930,60.430,1.347,-272067.198,8146871.653,-4.589938199,-4.644214775,137.442652487,-4502.347,2212.79,23334.61,554.12,5834.16,-3.542,0.700,149.618,0.261727780,-0.013988407,-0.028227504,0.964627440,400065919,29
ROVER,3,710,-1,-28.329,60.805,1.358,-272067.597,8146872.028,-4.589944928,-4.644221583,137.442658813,-4502.358,2214.39,23336.11,554.52,5834.54,-3.887,1.338,149.522,0.262293700,-0.020176241,-0.029653786,0.964321300,400065938,29
ROVER,3,716,-1,-28.727,61.182,1.358,-272067.995,8146872.405,-4.589951633,-4.644228366,137.442665168,-4502.358,2215.98,23337.62,554.92,5834.91,-4.061,1.378,148.957,0.266998380,-0.021059863,-0.030924030,0.962970440,400065957,29
ROVER,3,722,-1,-29.131,61.550,1.365,-272068.399,8146872.773,-4.589958459,-4.644235273,137.442671391,-4502.365,2217.60,23339.09,555.32,5835.28,-4.188,1.636,151.594,0.244667500,-0.022791324,-0.031919060,0.968813500,400065979,29
ROVER,3,728,-1,-29.538,61.917,1.371,-272068.806,8146873.140,-4.589965323,-4.644242217,137.442677570,-4502.371,2219.22,23340.56,555.73,5835.65,-5.367,0.500,149.794,0.260070830,-0.016403692,-0.044067390,0.964444000,400066002,29
ROVER,3,734,-1,-29.937,62.291,1.386,-272069.205,8146873.514,-4.589972056,-4.644249029,137.442683890,-4502.386,2220.82,23342.06,556.13,5836.02,-4.889,0.775,149.265,0.264485570,-0.017819263,-0.039332677,0.963422400,400066025,29
ROVER,3,740,-1,-30.342,62.660,1.398,-272069.610,8146873.883,-4.589978889,-4.644255942,137.442690104,-4502.398,2222.44,23343.53,556.54,5836.39,-4.666,0.453,151.840,0.242915820,-0.013733845,-0.038526352,0.969184700,400066048,29
ROVER,3,746,-1,-30.342,62.660,1.398,-272069.610,8146873.883,-4.589978889,-4.644255942,137.442690104,-4502.398,2222.44,23343.53,556.54,5836.39,-5.126,-0.351,137.822,0.359583620,-0.013236053,-0.042821515,0.932035800,400066073,29
ROVER,3,752,-1,-30.662,63.104,1.419,-272069.930,8146874.327,-4.589984283,-4.644261400,137.442697595,-4502.419,2223.72,23345.31,556.85,5836.83,-5.166,0.071,138.868,0.350900800,-0.016410757,-0.041974545,0.935327500,400066101,29
ROVER,3,758,-1,-30.982,63.547,1.439,-272070.250,8146874.770,-4.589989685,-4.644266864,137.442705082,-4502.439,2225.00,23347.08,557.17,5837.28,-4.976,-0.661,138.509,0.354110120,-0.009990416,-0.042639420,0.934177760,400066120,29
ROVER,3,764,-1,-31.302,63.991,1.469,-272070.570,8146875.214,-4.589995086,-4.644272329,137.442712559,-4502.469,2226.28,23348.85,557.50,5837.72,-5.109,-1.093,138.289,0.356041130,-0.006963116,-0.045041120,0.933358200,400066139,29
ROVER,3,770,-1,-31.619,64.437,1.499,-272070.887,8146875.660,-4.590000423,-4.644277728,137.442720083,-4502.499,2227.55,23350.64,557.81,5838.17,-4.703,-1.149,137.769,0.360309300,-0.005432577,-0.041884380,0.931876240,400066157,29
ROVER,3,776,-1,-31.933,64.884,1.523,-272071.201,8146876.107,-4.590005734,-4.644283101,137.442727630,-4502.523,2228.81,23352.43,558.13,5838.61,-4.139,-0.124,137.830,0.359555360,-0.011977745,-0.034080546,0.932424250,400066176,29
ROVER,3,782,-1,-32.247,65.333,1.540,-272071.515,8146876.556,-4.590011019,-4.644288449,137.442735200,-4502.540,2230.06,23354.22,558.44,5839.06,-4.077,0.719,137.464,0.362288830,-0.018743800,-0.030874370,0.931365800,400066195,29
ROVER,3,788,-1,-32.560,65.782,1.551,-272071.828,8146877.005,-4.590016296,-4.644293787,137.442742780,-4502.551,2231.31,23356.02,558.75,5839.51,-3.914,0.565,137.355,0.363245700,-0.017006237,-0.030016487,0.931054400,400066214,29
ROVER,3,794,-1,-32.869,66.233,1.565,-272072.137,8146877.456,-4.590021524,-4.644299076,137.442750392,-4502.565,2232.55,23357.83,559.06,5839.96,-3.561,0.623,137.290,0.363804500,-0.016371930,-0.026960112,0.930941160,400066232,29
ROVER,3,800,-1,-33.181,66.683,1.579,-272072.449,8146877.906,-4.590026780,-4.644304394,137.442757985,-4502.579,2233.80,23359.63,559.37,5840.41,-3.400,0.553,137.550,0.361732200,-0.015239174,-0.025909958,0.931797300,400066253,29
ROVER,3,806,-1,-33.493,67.133,1.590,-272072.761,8146878.356,-4.590032041,-4.644309717,137.442765576,-4502.590,2235.04,23361.43,559.69,5840.86,-2.673,0.976,137.392,0.363020100,-0.016406672,-0.018634697,0.931450500,400066272,29
ROVER,3,812,-1,-33.806,67.582,1.603,-272073.074,8146878.805,-4.590037325,-4.644315062,137.442773150,-4502.603,2236.30,23363.22,560.00,5841.31,-2.881,0.646,137.518,0.362039950,-0.014360632,-0.021384273,0.931806600,400066290,29
ROVER,3,818,-1,-34.118,68.032,1.612,-272073.386,8146879.255,-4.590042591,-4.644320390,137.442780738,-4502.612,2237.54,23365.02,560.31,5841.76,-2.631,1.347,137.537,0.361763800,-0.019265352,-0.017143602,0.931913000,400066309,29
ROVER,3,824,-1,-34.431,68.481,1.618,-272073.699,8146879.704,-4.590047870,-4.644325731,137.442788319,-4502.618,2238.80,23366.82,560.62,5842.21,-1.500,2.000,137.245,0.364215500,-0.021021830,-0.005827669,0.931059200,400066328,29
ROVER,3,830,-1,-34.743,68.932,1.620,-272074.011,8146880.155,-4.590053127,-4.644331050,137.442795914,-4502.620,2240.04,23368.62,560.94,5842.66,-2.336,1.079,137.811,0.359638330,-0.016122880,-0.015630145,0.932821500,400066347,29
ROVER,3,836,-1,-35.056,69.380,1.626,-272074.324,8146880.603,-4.590058417,-4.644336402,137.442803487,-4502.626,2241.30,23370.41,561.25,5843.11,-2.356,1.319,137.546,0.361745950,-0.018167472,-0.014996429,0.931979000,400066366,29
ROVER,3,842,-1,-35.366,69.832,1.637,-272074.634,8146881.055,-4.590063647,-4.644341693,137.442811099,-4502.637,2242.54,23372.22,561.56,5843.56,-2.238,0.673,136.929,0.366893500,-0.012628514,-0.016012630,0.930039400,400066384,29
ROVER,3,848,-1,-35.677,70.283,1.644,-272074.945,8146881.506,-4.590068880,-4.644346988,137.442818710,-4502.644,2243.78,23374.02,561.87,5844.01,-2.820,1.522,137.459,0.362328440,-0.021297239,-0.018110390,0.931631150,400066405,29
ROVER,3,854,-1,-35.990,70.732,1.649,-272075.258,8146881.955,-4.590074166,-4.644352336,137.442826285,-4502.649,2245.03,23375.82,562.18,5844.46,-2.178,0.750,138.136,0.357073840,-0.012897596,-0.015412810,0.933859940,400066424,29
ROVER,3,860,-1,-36.303,71.181,1.658,-272075.571,8146882.404,-4.590079450,-4.644357681,137.442833861,-4502.658,2246.28,23377.62,562.50,5844.91,-2.363,0.695,137.470,0.362477800,-0.013131677,-0.017011486,0.931744640,400066443,29
ROVER,3,866,-1,-36.615,71.630,1.670,-272075.883,8146882.853,-4.590084721,-4.644363015,137.442841444,-4502.670,2247.53,23379.41,562.81,5845.36,-2.157,0.404,137.334,0.363657360,-0.010132955,-0.016246976,0.931336000,400066461,29
ROVER,3,872,-1,-36.926,72.081,1.683,-272076.194,8146883.304,-4.590089957,-4.644368312,137.442849052,-4502.683,2248.78,23381.22,563.12,5845.81,-2.080,0.474,137.266,0.364209980,-0.010462618,-0.015400045,0.931130770,400066480,29
ROVER,3,878,-1,-38.781,74.736,1.837,-272078.049,8146885.959,-4.590121256,-4.644399978,137.442893839,-4502.837,2256.20,23391.84,564.97,5848.47,-3.550,-0.947,138.341,0.355641900,-0.003291592,-0.031885732,0.934072430,400066714,29
ROVER,3,884,-1,-38.781,74.736,1.837,-272078.049,8146885.959,-4.590121256,-4.644399978,137.442893839,-4502.837,2256.20,23391.84,564.97,5848.47,-1.402,2.985,-120.198,0.498572950,0.016475607,0.023586111,-0.866370140,400066801,29
ROVER,3,888,-1,-38.781,74.736,1.837,-272078.049,8146885.959,-4.590121256,-4.644399978,137.442893839,-4502.837,2256.20,23391.84,564.97,5848.47,-2.353,2.952,-120.218,0.498536680,0.012095798,0.030629223,-0.866242900,400066813,29
SITE,4,-1,-1,-38.781,74.736,1.837,-272078.049,8146885.959,-4.590121255,-4.644399977,137.442893838,-4502.837,2256.20,23391.84,564.97,5848.47,0.000,-0.000,0.000,1.000000000,0.000000000,0.000000000,0.000000000,400070892,29
ROVER,4,0,0,-38.781,74.736,1.837,-272078.049,8146885.959,-4.590121255,-4.644399977,137.442893838,-4502.837,2256.20,23391.84,564.97,5848.47,-2.353,2.952,-120.218,0.498536680,0.012095798,0.030629223,-0.866242900,400069973,29
ROVER,4,0,2,-38.781,74.736,1.837,-272078.049,8146885.959,-4.590121255,-4.644399977,137.442893838,-4502.837,2256.20,23391.84,564.97,5848.47,-2.445,2.828,-120.340,0.497617270,0.010794159,0.030780340,-0.866783200,400069973,29
ROVER,4,0,4,-38.781,74.736,1.837,-272078.049,8146885.959,-4.590121255,-4.644399977,137.442893838,-4502.837,2256.20,23391.84,564.97,5848.47,-2.318,2.844,-120.443,0.496826860,0.011488139,0.029871263,-0.867259400,400069973,29
ROVER,4,6,-1,-38.781,74.736,1.837,-272078.049,8146885.959,-4.590121255,-4.644399977,137.442893838,-4502.837,2256.20,23391.84,564.97,5848.47,-1.702,-2.950,105.583,0.604753400,0.011519263,-0.027385393,0.795858500,400866164,38
ROVER,4,12,-1,-38.930,75.100,1.863,-272078.198,8146886.323,-4.590123767,-4.644402518,137.442899984,-4502.863,2256.79,23393.29,565.12,5848.83,-1.391,-2.822,106.149,0.600788530,0.012393065,-0.024492653,0.798936600,400866192,38
ROVER,4,18,-1,-39.079,75.464,1.890,-272078.347,8146886.687,-4.590126277,-4.644405057,137.442906128,-4502.890,2257.39,23394.75,565.27,5849.19,-1.674,-2.874,105.546,0.605012000,0.011130449,-0.026797371,0.795687440,400866211,38
ROVER,4,24,-1,-39.225,75.830,1.913,-272078.493,8146887.053,-4.590128746,-4.644407555,137.442912295,-4502.913,2257.97,23396.21,565.42,5849.56,-1.248,-1.465,105.085,0.608199240,0.003527180,-0.016420925,0.793606700,400866230,38
ROVER,4,30,-1,-39.369,76.197,1.924,-272078.637,8146887.420,-4.590131179,-4.644410017,137.442918484,-4502.924,2258.55,23397.68,565.56,5849.93,-1.420,-0.417,105.168,0.607581730,-0.004636397,-0.012055349,0.794152100,400866248,38
ROVER,4,36,-1,-39.513,76.564,1.929,-272078.781,8146887.787,-4.590133605,-4.644412472,137.442924678,-4502.929,2259.12,23399.15,565.71,5850.29,-1.013,0.819,104.911,0.609286200,-0.011054976,-0.002656932,0.792868900,400866267,38
ROVER,4,42,-1,-39.655,76.932,1.934,-272078.923,8146888.155,-4.590135992,-4.644414886,137.442930888,-4502.934,2259.69,23400.62,565.85,5850.66,-1.325,0.119,104.385,0.612958900,-0.007910954,-0.008501718,0.790029400,400866286,38
ROVER,4,48,-1,-39.794,77.301,1.940,-272079.062,8146888.524,-4.590138348,-4.644417270,137.442937109,-4502.940,2260.25,23402.10,565.99,5851.03,-1.989,-0.212,104.731,0.610552700,-0.009131700,-0.014874517,0.791783300,400866305,38
ROVER,4,54,-1,-39.936,77.669,1.950,-272079.204,8146888.892,-4.590140747,-4.644419697,137.442943313,-4502.950,2260.82,23403.57,566.13,5851.40,-1.930,-0.640,104.876,0.609596100,-0.005840438,-0.016758770,0.792513500,400866323,38
ROVER,4,60,-1,-40.078,78.036,1.960,-272079.346,8146889.259,-4.590143137,-4.644422115,137.442949519,-4502.960,2261.38,23405.04,566.27,5851.77,-2.279,-0.566,104.967,0.608943300,-0.008196919,-0.018778143,0.792949100,400866344,38
ROVER,4,66,-1,-40.222,78.404,1.970,-272079.490,8146889.627,-4.590145561,-4.644424567,137.442955713,-4502.970,2261.96,23406.51,566.41,5852.13,-2.173,-0.423,104.982,0.608826600,-0.008616783,-0.017284123,0.793068230,400866362,38
ROVER,4,72,-1,-40.364,78.771,1.978,-272079.632,8146889.994,-4.590147956,-4.644426991,137.442961919,-4502.978,2262.53,23407.98,566.56,5852.50,-2.363,0.738,104.638,0.611015200,-0.017701354,-0.012378938,0.791324140,400866381,38
ROVER,4,78,-1,-40.501,79.141,1.977,-272079.769,8146890.364,-4.590150266,-4.644429328,137.442968158,-4502.977,2263.07,23409.46,566.69,5852.87,-2.408,0.849,103.790,0.616831600,-0.018791698,-0.011963498,0.786779800,400866400,38
ROVER,4,84,-1,-40.645,79.508,1.979,-272079.913,8146890.731,-4.590152695,-4.644431785,137.442974352,-4502.979,2263.65,23410.93,566.84,5853.24,-2.429,-0.168,106.307,0.599565270,-0.011535055,-0.017837994,0.800043900,400866422,38
ROVER,4,90,-1,-40.797,79.872,1.987,-272080.065,8146891.095,-4.590155264,-4.644434384,137.442980488,-4502.987,2264.26,23412.38,566.99,5853.60,-1.709,-0.484,106.527,0.598111700,-0.005539410,-0.014475688,0.801262860,400866444,38
ROVER,4,96,-1,-40.951,80.235,2.002,-272080.219,8146891.458,-4.590157863,-4.644437014,137.442986607,-4503.002,2264.88,23413.83,567.14,5853.97,-1.961,-1.888,106.766,0.596521300,0.003017631,-0.023556170,0.802245800,400866462,38
ROVER,4,102,-1,-41.105,80.597,2.026,-272080.373,8146891.820,-4.590160458,-4.644439639,137.442992720,-4503.026,2265.49,23415.28,567.30,5854.33,-1.970,-3.306,106.473,0.598575700,0.012824361,-0.031029303,0.800362350,400866481,38
ROVER,4,108,-1,-41.257,80.960,2.057,-272080.525,8146892.183,-4.590163029,-4.644442241,137.442998834,-4503.057,2266.10,23416.73,567.45,5854.69,-2.491,-3.607,106.338,0.599566700,0.012157713,-0.036249705,0.799411000,400866501,38
ROVER,4,114,-1,-41.411,81.321,2.087,-272080.679,8146892.544,-4.590165631,-4.644444873,137.443004937,-4503.087,2266.72,23418.18,567.60,5855.05,-3.014,-3.769,107.549,0.591138840,0.010984666,-0.040627208,0.805471060,400866520,38
ROVER,4,120,-1,-41.562,81.684,2.121,-272080.830,8146892.907,-4.590168181,-4.644447452,137.443011055,-4503.121,2267.32,23419.63,567.76,5855.41,-3.082,-4.165,105.110,0.608157040,0.012499724,-0.043420352,0.792529800,400866543,38
ROVER,4,126,-1,-41.694,82.028,2.156,-272080.962,8146893.251,-4.590170406,-4.644449704,137.443016861,-4503.156,2267.85,23421.00,567.89,5855.76,-2.549,-4.695,104.198,0.614348200,0.018660335,-0.042693146,0.787658150,400866563,38
ROVER,4,132,-1,-41.829,82.404,2.198,-272081.097,8146893.627,-4.590172676,-4.644452001,137.443023203,-4503.198,2268.39,23422.51,568.02,5856.13,-2.599,-3.687,104.048,0.615431300,0.011406491,-0.037656512,0.787207840,400866634,38
ROVER,4,138,-1,-41.970,82.770,2.224,-272081.238,8146893.993,-4.590175059,-4.644454411,137.443029383,-4503.224,2268.95,23423.97,568.16,5856.50,-2.022,-2.062,105.786,0.603369950,0.003702418,-0.024924805,0.797063230,400866704,38
ROVER,4,144,-1,-42.116,83.136,2.244,-272081.384,8146894.359,-4.590177512,-4.644456893,137.443035559,-4503.244,2269.53,23425.44,568.31,5856.87,-1.499,-1.532,105.163,0.607662100,0.002671384,-0.018510751,0.793975400,400866725,38
ROVER,4,150,-1,-42.257,83.504,2.259,-272081.525,8146894.727,-4.590179906,-4.644459315,137.443041761,-4503.259,2270.10,23426.91,568.45,5857.23,-0.858,-0.666,104.655,0.611151300,0.000022936,-0.009476106,0.791457060,400866744,38
ROVER,4,156,-1,-42.399,83.872,2.272,-272081.667,8146895.095,-4.590182290,-4.644461727,137.443047968,-4503.272,2270.67,23428.38,568.59,5857.60,-0.493,-0.775,104.815,0.610044660,0.002731322,-0.007537599,0.792326450,400866763,38
ROVER,4,162,-1,-42.540,84.240,2.281,-272081.808,8146895.463,-4.590184674,-4.644464139,137.443054177,-4503.281,2271.23,23429.85,568.73,5857.97,-0.401,-0.347,104.777,0.610307160,0.000261159,-0.004621517,0.792151400,400866782,38
ROVER,4,168,-1,-42.682,84.608,2.296,-272081.950,8146895.831,-4.590187062,-4.644466555,137.443060383,-4503.296,2271.80,23431.32,568.87,5858.34,-0.366,-1.200,104.873,0.609629400,0.006351213,-0.008912836,0.792611000,400866801,38
ROVER,4,174,-1,-42.823,84.975,2.317,-272082.091,8146896.198,-4.590189450,-4.644468971,137.443066583,-4503.317,2272.36,23432.79,569.02,5858.71,-0.238,-2.617,104.816,0.609909500,0.016832385,-0.015575733,0.792139200,400866820,38
ROVER,4,180,-1,-42.965,85.342,2.343,-272082.233,8146896.565,-4.590191847,-4.644471396,137.443072773,-4503.343,2272.93,23434.26,569.16,5859.07,-0.505,-2.693,104.876,0.609526400,0.015945269,-0.017815622,0.792405200,400866839,38
ROVER,4,186,-1,-43.106,85.710,2.370,-272082.374,8146896.933,-4.590194223,-4.644473800,137.443078971,-4503.370,2273.50,23435.73,569.30,5859.44,-0.504,-3.187,104.819,0.609869200,0.019350996,-0.020450072,0.792001840,400866859,38
